Run_No,Pair_Index,Starting_City_Agent1,Starting_City_Agent2,Agent1_Path,Agent2_Path,Agent1_Benefit,Agent2_Benefit,Agent1_Cost,Agent2_Cost,Agent1_Payoff,Agent2_Payoff,Total_Benefit,Total_Payoff,Average_Payoff,Agent1_City_Count,Agent2_City_Count,Agent1_Timestamps,Agent2_Timestamps
17,11,10,15,"10,19,20","15, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,12,13,14,16,17,18",450,2550,13.718,186.7,436.282,2363.3,3000,2799.582,1399.791,3,17,"0,10,42.39,68.59","0,79,176,229,296,338,372,389,449,527,547.5,615.5,687.1,756.1,783.6,810.4,836.5,933.5"
17,12,10,20,"10,12,16,17,18,19","20, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,13,14,15",900,2100,47.46,143.946,852.54,1956.054,3000,2808.594,1404.297,6,14,"0,65,87.4,114.2,140.3,227.3,237.3","0,79,176,229,296,338,372,389,449,527,547.5,585.7,654.7,702.7,719.73"
17,13,15,1,"15, 2, 3, 6, 7, 8,12,14,19,20","1, 4, 5, 9,10,11,13,16,17,18",1500,1500,78.358,78,1421.642,1422,3000,2843.642,1421.821,10,10,"0,75,128,166,183,243,267,290,342.4,374.79,391.79","0,21,63,75,142.1,201.7,239.9,289.1,315.9,342,390"
17,14,15,5,"15, 1, 2, 3, 4, 6, 7, 8,12,14,19,20","5, 9,10,11,13,16,17,18",1800,1200,118.758,58.2,1681.242,1141.8,3000,2823.042,1411.521,12,8,"0,79,176,229,296,368,385,445,469,492,544.4,576.79,593.79","0,12,79.1,138.7,176.9,226.1,252.9,279,291"
17,15,15,10,"15, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,13,14,20","10,12,16,17,18,19",2100,900,142.658,47.46,1957.342,852.54,3000,2809.882,1404.941,14,6,"0,79,176,229,296,338,372,389,449,527,547.5,585.7,654.7,696.29,713.29","0,65,87.4,114.2,140.3,227.3,237.3"
17,16,15,20,"15, 1, 4, 5, 6, 7,10,12,14,16","20, 2, 3, 8, 9,11,13,17,18,19",1500,1500,82.1,94.918,1417.9,1405.082,3000,2822.982,1411.491,10,10,"0,79,100,142,176,193,220,285,308,335.5,410.5","0,58,111,153,231,251.5,289.7,329.1,355.2,442.2,474.59"
17,17,20,1,"20, 2, 3, 8,12,14,15,19","1, 4, 5, 6, 7, 9,10,11,13,16,17,18",1200,1800,65.918,94.2,1134.082,1705.8,3000,2839.882,1419.941,8,12,"0,58,111,153,177,200,248,297.2,329.59","0,21,63,97,114,156,223.1,282.7,320.9,370.1,396.9,423,471"
17,18,20,5,"20, 1, 2, 3, 4, 8,10,12,14,15,19","5, 6, 7, 9,11,13,16,17,18",1650,1350,128.018,53.16,1521.982,1296.84,3000,2818.822,1409.411,11,9,"0,79,176,229,296,350,422.5,487.5,510.5,558.5,607.7,640.09","0,34,51,93,113.5,151.7,200.9,227.7,253.8,265.8"
17,19,20,10,"20, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,13,16,17,18","10,12,14,15,19",2250,750,155.314,39.04,2094.686,710.96,3000,2805.646,1402.823,15,5,"0,79,176,229,296,338,372,389,449,527,547.5,585.7,634.9,661.7,687.8,776.57","0,65,88,136,185.2,195.2"
17,20,20,15,"20, 2, 3, 6, 7, 8,10,19","15, 1, 4, 5, 9,11,12,13,14,16,17,18",1200,1800,68.178,112.1,1131.822,1687.9,3000,2819.722,1409.861,8,12,"0,58,111,149,166,226,298.5,308.5,340.89","0,79,100,142,154,174.5,242.5,314.1,383.1,410.6,437.4,463.5,560.5"
