Run_No,Pair_Index,Starting_City_Agent1,Starting_City_Agent2,Agent1_Path,Agent2_Path,Agent1_Benefit,Agent2_Benefit,Agent1_Cost,Agent2_Cost,Agent1_Payoff,Agent2_Payoff,Total_Benefit,Total_Payoff,Average_Payoff,Agent1_City_Count,Agent2_City_Count,Agent1_Timestamps,Agent2_Timestamps
18,11,10,15,"10,11,13,16,17,18,19","15, 1, 2, 3, 4, 5, 6, 7, 8, 9,12,14,20",1050,1950,59.38,132.718,990.62,1817.282,3000,2807.902,1403.951,7,13,"0,59.6,97.8,147,173.8,199.9,286.9,296.9","0,79,176,229,296,338,372,389,449,527,582,605,646.59,663.59"
18,12,10,20,"10, 2, 3, 6, 7, 8,12,14,15,19","20, 1, 4, 5, 9,11,13,16,17,18",1500,1500,70.84,80.714,1429.16,1419.286,3000,2848.446,1424.223,10,10,"0,32,85,123,140,200,224,247,295,344.2,354.2","0,79,100,142,154,174.5,212.7,261.9,288.7,314.8,403.57"
18,13,15,1,"15, 2, 3, 8, 9,11,13,14,19,20","1, 4, 5, 6, 7,10,12,16,17,18",1500,1500,95.498,65.86,1404.502,1434.14,3000,2838.642,1419.321,10,10,"0,75,128,170,248,268.5,306.7,375.7,428.1,460.49,477.49","0,21,63,97,114,141,206,228.4,255.2,281.3,329.3"
18,14,15,5,"15, 1, 2, 3, 4, 8,10,12,14,19,20","5, 6, 7, 9,11,13,16,17,18",1650,1350,122.458,53.16,1527.542,1296.84,3000,2824.382,1412.191,11,9,"0,79,176,229,296,350,422.5,487.5,510.5,562.9,595.29,612.29","0,34,51,93,113.5,151.7,200.9,227.7,253.8,265.8"
18,15,15,10,"15, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,13,14,20","10,12,16,17,18,19",2100,900,142.658,47.46,1957.342,852.54,3000,2809.882,1404.941,14,6,"0,79,176,229,296,338,372,389,449,527,547.5,585.7,654.7,696.29,713.29","0,65,87.4,114.2,140.3,227.3,237.3"
18,16,15,20,"15, 2, 3, 6, 7, 8,12,14,19","20, 1, 4, 5, 9,10,11,13,16,17,18",1350,1650,78.28,101.954,1271.72,1548.046,3000,2819.766,1409.883,9,11,"0,75,128,166,183,243,267,290,342.4,391.4","0,79,100,142,154,221.1,280.7,318.9,368.1,394.9,421,509.77"
18,17,20,1,"20, 2, 3, 6, 7, 8,12,14,15,16,17,19","1, 4, 5, 9,10,11,13,18",1800,1200,103.218,62.26,1696.782,1137.74,3000,2834.522,1417.261,12,8,"0,58,111,149,166,226,250,273,321,395.8,422.6,483.7,516.09","0,21,63,75,142.1,201.7,239.9,263.3,311.3"
18,18,20,5,"20, 1, 2, 3, 4, 8, 9,11,13,14,15,19","5, 6, 7,10,12,16,17,18",1800,1200,137.058,46.06,1662.942,1153.94,3000,2816.882,1408.441,12,8,"0,79,176,229,296,350,428,448.5,486.7,555.7,603.7,652.9,685.29","0,34,51,78,143,165.4,192.2,218.3,230.3"
18,19,20,10,"20, 1, 4, 8, 9,11,13,16,17,18","10, 2, 3, 5, 6, 7,12,14,15,19",1500,1500,96.314,72.44,1403.686,1427.56,3000,2831.246,1415.623,10,10,"0,79,100,154,232,252.5,290.7,339.9,366.7,392.8,481.57","0,32,85,136,170,187,232,255,303,352.2,362.2"
18,20,20,15,"20, 1, 4, 5, 9,11,13,16,17,18","15, 2, 3, 6, 7, 8,10,12,14,19",1500,1500,80.714,100.98,1419.286,1399.02,3000,2818.306,1409.153,10,10,"0,79,100,142,154,174.5,212.7,261.9,288.7,314.8,403.57","0,75,128,166,183,243,315.5,380.5,403.5,455.9,504.9"
