Run_No,Pair_Index,Starting_City_Agent1,Starting_City_Agent2,Agent1_Path,Agent2_Path,Agent1_Benefit,Agent2_Benefit,Agent1_Cost,Agent2_Cost,Agent1_Payoff,Agent2_Payoff,Total_Benefit,Total_Payoff,Average_Payoff,Agent1_City_Count,Agent2_City_Count,Agent1_Timestamps,Agent2_Timestamps
19,11,10,15,"10, 1, 4, 5, 9,11,13,16,17,18","15, 2, 3, 6, 7, 8,12,14,19,20",1500,1500,80.04,78.358,1419.96,1421.642,3000,2841.602,1420.801,10,10,"0,85,106,148,160,180.5,218.7,267.9,294.7,320.8,400.2","0,75,128,166,183,243,267,290,342.4,374.79,391.79"
19,12,10,20,"10, 1, 4, 5, 6, 7,12,16,17,18","20, 2, 3, 8, 9,11,13,14,15,19",1500,1500,79.74,97.658,1420.26,1402.342,3000,2822.602,1411.301,10,10,"0,85,106,148,182,199,244,266.4,293.2,319.3,398.7","0,58,111,153,231,251.5,289.7,358.7,406.7,455.9,488.29"
19,13,15,1,"15, 2, 3, 6, 7, 8,12,14,19,20","1, 4, 5, 9,10,11,13,16,17,18",1500,1500,78.358,78,1421.642,1422,3000,2843.642,1421.821,10,10,"0,75,128,166,183,243,267,290,342.4,374.79,391.79","0,21,63,75,142.1,201.7,239.9,289.1,315.9,342,390"
19,14,15,5,"15, 1, 2, 3, 4, 6, 7, 8,12,14,19,20","5, 9,10,11,13,16,17,18",1800,1200,118.758,58.2,1681.242,1141.8,3000,2823.042,1411.521,12,8,"0,79,176,229,296,368,385,445,469,492,544.4,576.79,593.79","0,12,79.1,138.7,176.9,226.1,252.9,279,291"
19,15,15,10,"15, 1, 2, 3, 4, 5, 6, 7, 8, 9,12,14,20","10,11,13,16,17,18,19",1950,1050,132.718,59.38,1817.282,990.62,3000,2807.902,1403.951,13,7,"0,79,176,229,296,338,372,389,449,527,582,605,646.59,663.59","0,59.6,97.8,147,173.8,199.9,286.9,296.9"
19,16,15,20,"15, 2, 3, 6, 7, 8,12,14,19","20, 1, 4, 5, 9,10,11,13,16,17,18",1350,1650,78.28,101.954,1271.72,1548.046,3000,2819.766,1409.883,9,11,"0,75,128,166,183,243,267,290,342.4,391.4","0,79,100,142,154,221.1,280.7,318.9,368.1,394.9,421,509.77"
19,17,20,1,"20, 2, 3, 6, 7, 8,12,14,15,19","1, 4, 5, 9,10,11,13,16,17,18",1500,1500,80.518,78,1419.482,1422,3000,2841.482,1420.741,10,10,"0,58,111,149,166,226,250,273,321,370.2,402.59","0,21,63,75,142.1,201.7,239.9,289.1,315.9,342,390"
19,18,20,5,"20, 1, 2, 3, 4, 9,10,11,13,14,15,19","5, 6, 7, 8,12,16,17,18",1800,1200,142.698,44.46,1657.302,1155.54,3000,2812.842,1406.421,12,8,"0,79,176,229,296,350,417.1,476.7,514.9,583.9,631.9,681.1,713.49","0,34,51,111,135,157.4,184.2,210.3,222.3"
19,19,20,10,"20, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,13,16,17,18","10,12,14,15,19",2250,750,155.314,39.04,2094.686,710.96,3000,2805.646,1402.823,15,5,"0,79,176,229,296,338,372,389,449,527,547.5,585.7,634.9,661.7,687.8,776.57","0,65,88,136,185.2,195.2"
19,20,20,15,"20, 1, 4, 5, 9,10,11,13,16,17,18","15, 2, 3, 6, 7, 8,12,14,19",1650,1350,101.954,78.28,1548.046,1271.72,3000,2819.766,1409.883,11,9,"0,79,100,142,154,221.1,280.7,318.9,368.1,394.9,421,509.77","0,75,128,166,183,243,267,290,342.4,391.4"
